IC,LF
20.496329505859777,178.7396181908225
0.013890728966224633,303.47460194363055
13.851131686746577,187.3536709014858
18.256605935264595,186.19310722284297
10.759635411924833,204.86222781181797
6.52582467859459,204.95498881221167
5.86333440589982,213.4942752226475
2.4127344314750023,214.75730682106098
12.847845981691936,192.25262408931863
20.070954601107942,180.34142911340393
11.530227114341686,192.81767219678582
18.875341647313036,181.2348769833298
2.1503883620588016,221.5648215282936
13.435975179886503,187.52574300334467
6.312505276874996,206.97904740729706
1.4697043363713111,234.4298424683073
1.0750042843691974,237.82807142568174
0.0275300388571713,295.4773441688609
12.95694192294371,190.8539999118581
0.027227079009358068,297.6307023924454
6.446098214527321,206.01804795961323
10.908862855809192,202.00655243765058
2.187888025160817,219.25511220371158
18.69024754046218,182.53660224617482
18.344647665862148,185.6161822791915
6.121035560020728,208.98104005759149
6.101862199132694,210.66856593100886
0.6021860519020727,243.9111789867896
10.91769283264011,199.90621399581747
1.1319590263817574,234.5370993148344
0.041658282133552826,289.7654285380635
0.2191816950396336,260.0429846163348
2.2716555124285627,216.97934641264175
0.5135342480753585,246.6981288150607
2.2516224167942287,218.33522274826774
0.06229633911274625,281.947529312843
0.3037399115312356,253.7025862698602
11.008480798841521,198.45068538426764
0.03743762297309454,291.33341859194513
0.1979119223518598,263.0504640297529
0.11404672016790146,268.609967963783
0.05001146699385269,286.1444926023999
18.425286033656377,184.51489964914634
12.929528885868805,192.05660312006032
0.04801421315977365,287.21392856551404
13.068015045141978,190.09354462547446
1.6458686922744477,229.9938217339921
2.1060163885496026,222.60661879893325
11.033122448611266,196.9766633263845
0.023596357842539037,300.0346297185166
1.4840714710901712,233.72946568345867
0.5682255224869539,245.2730766950991
0.3777686575713693,252.72862196852856
0.21947322492656482,258.2905736417406
1.6858773514212673,228.922965106206
0.24047040874287978,255.76192029249756
18.78515786406724,181.93554020347494
13.24096262868129,189.43901078689802
0.07917398435604903,277.8244688588348
0.11851094881910612,267.57183794167526
1.078493721650208,236.613191890675
0.23247275407264717,256.67283422431
0.07965768148824356,276.8012437495963
20.415015092513944,178.94541748419522
5.953878926717689,213.14018364798278
0.20672855492280895,261.64945411996405
6.279415704381978,208.1516631593332
0.8260172689661615,237.9799999999999
1.5582050116088477,233.04587560703993
0.04667100961927951,288.1867807771611
0.5592568255213133,245.56526328104601
6.013462814217546,212.63402127402935
0.10875208052828075,270.6140572636641
0.12741565514203898,265.4562316029691
0.08797738608577917,275.2358295968242
10.970631105635247,198.82513901855665
0.6425504347896845,242.69359112256848
13.103216600542753,189.71433467220925
13.417465635099571,188.07066317154485
0.48987133588777204,248.3383237748218
13.334929264257465,188.60586529894226
18.482684836123646,183.93803220554236
0.0564169122252046,284.61563831850077
0.03267236696872226,293.51043760873426
0.2479102384778283,254.87666533828983
0.08223927124322854,276.05628846845065
0.4681991761190982,249.07047213727597
0.06115518600297593,283.2841185082624
0.4199499626729621,250.36291026913307
0.042033520375861576,288.93708846871544
0.09938284904740632,272.37375560142647
0.034934660201207765,292.5598893589479
0.024043711372234544,299.3046492495381
0.6607034638696925,241.68021935404676
1.7865711748543098,226.9867205182294
0.4423565326772749,249.6627609721907
0.053513842425247496,285.16410742952
0.3926478178449527,250.97233861996466
11.382179074190516,193.54176864610216
1.1039760295219354,235.44133958162035
6.482201142319703,205.3696141071459
0.22663243967180746,257.4872636078695
0.2540256881232261,254.21340079096507
0.0886156052493628,274.370136292509
0.022873854490673966,302.47615884740435
10.792197185075823,204.1208925548598
0.6312244080060756,243.21076659711127
18.586807883524685,183.27541421939446
11.217577635290267,194.86397541099655
0.07321442215107046,278.62825756948354
20.158258300656847,179.8636874417241
2.0415700578549245,223.94858565660957
0.09897892954866841,273.075982316254
1.9876368678099832,224.59233923659
0.6914459356920734,240.53241593849663
13.308562421180422,189.0785431357641
0.06963031172790246,279.8978300555002
10.927555141925176,199.67698965709278
0.7710761049332506,239.28147638680997
6.208638845416697,208.79845274757383
1.9663837066992869,225.5238454391756
2.323629100070534,216.44319277391998
0.12453687270491073,266.6183087933104
0.06478455014500524,281.02655083331433
1.8866517742942124,225.81496234321028
0.21457164764793013,260.6391487230554
0.05838306753090356,283.5363814421059
0.3855983848691543,251.71943170639474
0.09092464851572504,273.7403064862011
0.6645944807333732,241.24000045363823
1.597738407811401,231.67142799393048
0.028831605606508,294.75677339724893
1.0965964321004356,236.14028433444162
6.0283690584847465,211.86144322610346
11.156401531399997,195.4839228119973
11.316732686552992,194.18834466475997
1.72776760303486,228.58840079331225
18.583098248272933,183.33876334651882
0.023353283476482342,301.23351990548724
0.07162624038566873,279.2268736016831
1.6426755780195386,230.67847307995885
2.0610186828864823,223.02693581862076
11.286303770706315,194.26180469732094
0.03067426574335563,294.16679607999527
20.219691506054716,179.8021539127106
1.761618363925629,227.66009110594473
18.8447434604459,181.58923064731755
2.366302711878211,215.2729916189823
0.023180798699818088,301.3276515353156
0.035752194233040074,291.9377200207174
2.211000277488208,218.89346933770338
0.16626710803459138,263.99040902104394
10.830161291444194,203.21287161178918
20.273916964206617,179.16394226734184
10.834045277171642,202.58599168722694
0.728503813463593,239.70567776650753
6.06350859890663,211.14463977856508
1.8181034105251248,226.41701395213207
11.146178878288408,196.16401333761385
0.1111027651916741,269.6871514083927
0.06935289634918235,280.6166250165858
0.13536479961867293,264.62843424235734
11.110475007706519,196.3880894069144
10.798382366002297,203.59525330716505
1.7463499480929134,227.99443815672373
0.18228160716416608,263.6738161488256
11.44692692694134,192.89064680135348
18.260972263579973,186.03760405909725
0.024284643764846483,298.44943032350307
6.229736886666986,208.24185733368432
1.121510614376752,234.73911775789014
1.980015093890022,224.988487890388
11.042802762771377,196.68614133124098
0.20865699245345184,261.3414286077516
0.38239454175821247,252.27025115359794
0.01683659700821996,302.8013343615911
0.6966520461905373,240.0265426677396
11.403312053441505,193.16228556089283
2.0515926705992333,223.55872899104577
10.855319767816152,202.16521997979544
1.883757724590105,226.38430959324793
11.213385138061545,195.26664423433544
0.12284591277307913,266.8092781879929
1.5783398858192905,232.21662552037904
2.34440668065032,216.03866802776554
20.270400097905238,179.28094509748342
0.511589680811688,247.56342397080329
1.5621218959646386,232.44468035445252
0.10197800626793602,271.49162030469955
0.11080653698358404,269.76467229428124
6.03971242673394,211.48460845766039
18.47447864894264,184.34272844399356
0.1024619507391542,271.44316193651844
0.5115363016450037,247.65178021932326
2.345693443513725,215.59683292759576
0.8116257305785837,237.98931965130572
0.1313144936172459,264.93170485139524
0.22427626864059447,258.1695734729
0.026675074579915217,298.2220838183091
0.8003946709679699,238.71538878664188
