iter,HV
0,0.966538239138299
1,0.9706699308482221
2,0.9707863523048803
3,0.9714273135990632
4,0.9714324080705213
5,0.9725095479222293
6,0.9728150111755985
7,0.97364120726273
8,0.9747786885084123
9,0.9747828987962898
10,0.9747850167870374
11,0.974967468706406
12,0.9760521039274357
13,0.9760600859869326
14,0.9765891773100467
15,0.9787121786814518
16,0.9787235703106392
17,0.9787915323069728
18,0.9790371437825653
19,0.9792620706253983
20,0.9792871741151974
21,0.9795013475240787
22,0.9795071431992377
23,0.979927711065214
24,0.9800010918750751
25,0.9801408840063052
26,0.980166196959791
27,0.9813972678826495
28,0.9820933894738244
29,0.9820941539660552
30,0.9820961009215922
31,0.9828775938403155
32,0.9828781787749351
33,0.9829472425833627
34,0.9829488511806748
35,0.98295706749176
36,0.9829703053943883
37,0.9836526330494818
38,0.9836746554286376
39,0.9836749628780258
40,0.9836761439180555
41,0.9852412028936998
42,0.9852439800807063
43,0.9852441502924733
44,0.9852587869941397
45,0.9852601436505515
46,0.9852606401941396
47,0.985506527612123
48,0.9855130678637802
49,0.9855191537584296
50,0.9855204862304097
51,0.9855224473024689
52,0.9855227052218236
53,0.9855228031045218
54,0.9855242987591246
55,0.9855255305410419
56,0.9864959222495149
57,0.9864960018971239
58,0.986496075534409
59,0.9864986173575258
60,0.9864987469084817
61,0.9865053203212872
62,0.9865053579307431
63,0.986506049481735
64,0.986512637964519
65,0.9865132672099652
66,0.9865141784246747
67,0.9865142445326889
68,0.9865142677646048
69,0.9865142994852849
70,0.9865143794799575
71,0.9865144981102946
72,0.9865146610800165
73,0.9865165354861896
74,0.9865166332467786
75,0.9865166366527521
76,0.9865167960274298
77,0.986554339448963
78,0.986554437009847
79,0.9865554498251649
80,0.9865555058535777
81,0.9865555303670739
82,0.9865555470371212
83,0.9865559193397918
84,0.9865596155216664
85,0.9865597043021854
86,0.9865597222735759
87,0.9865600124357049
88,0.9865600166974742
89,0.986560087704407
90,0.9865601695824461
91,0.9865602073211032
92,0.9867841549709975
