iter,HV
0,0.9619715684539915
1,0.962108375807904
2,0.9636984588223938
3,0.9640765135266051
4,0.9661656987593443
5,0.9661665126204366
6,0.9682666615832018
7,0.9683360514794422
8,0.9704002400980785
9,0.9716263167400246
10,0.9716844855459696
11,0.9716934982510093
12,0.972046159702087
13,0.9720605036387415
14,0.9730194031677991
15,0.9730939226128134
16,0.9733200152018848
17,0.9734111465809665
18,0.9734116773696502
19,0.9734136261308362
20,0.9734139603749836
21,0.9734885615149192
22,0.9735546042506913
23,0.9735752923633406
24,0.9737097943764698
25,0.9737483408016941
26,0.9737683557201466
27,0.9737741513054889
28,0.9749924502236691
29,0.9749925045191908
30,0.9750918733839258
31,0.9750931199698002
32,0.9750935748976765
33,0.9752262718178517
34,0.9752280863055519
35,0.9752281487371794
36,0.9752301872939698
37,0.9752304406112728
38,0.9752305558140882
39,0.9752473931036145
40,0.9752669449463724
41,0.9752673263156164
42,0.9752673372846911
43,0.9752674970294535
44,0.9752724646027668
45,0.9752735516371959
46,0.9752818748499629
47,0.9752822016593972
48,0.9752998513920583
49,0.9753002500496748
50,0.9753004102264998
51,0.9753009845918985
52,0.9753010382156019
53,0.9755222852386712
54,0.9755258997286597
55,0.9755260948008149
56,0.9755261370553309
57,0.9755261665418563
58,0.9755296049150795
59,0.9755297445287177
60,0.9755297512839805
61,0.9755297900898414
62,0.9755299752925376
63,0.975531402252962
64,0.9755380641224422
65,0.975538238876796
66,0.9755383418819836
67,0.9755394124556794
68,0.9755425994580598
69,0.9755426814847026
70,0.9755428080542283
71,0.9755755656187068
72,0.9755768584661298
73,0.9755779639982782
74,0.9755780549300485
75,0.9755780614679441
76,0.9755781010190091
77,0.9755782486123017
78,0.9756483788487019
79,0.9756484928360962
80,0.9756486591919828
81,0.9756486596321717
82,0.9756487438723485
83,0.9756488403937659
84,0.9756488452785405
85,0.9756498660126787
86,0.9756524865226442
87,0.9756525377421115
88,0.9756525660407326
89,0.9757837100016622
90,0.9757837261496461
91,0.9757847312004815
92,0.9757847369132431
93,0.975784746313948
94,0.9757853430449838
95,0.9757854297623788
96,0.9757854300623542
97,0.9757854331117981
98,0.9757855066211227
99,0.9757881206528994
100,0.9757883045785397
101,0.9757883321495182
102,0.9757883342646582
103,0.9757888366543083
104,0.975788859648005
105,0.9757888621240742
106,0.9757888704541564
107,0.9757888706774877
108,0.9757888967867249
109,0.9757889076897241
110,0.9757889080220573
111,0.9757889088619724
112,0.9757920256630103
113,0.975792072465506
114,0.9757920797069811
115,0.9757920818246834
116,0.9757920868936878
117,0.9757920891130419
118,0.9757921696198861
119,0.9759059952196503
120,0.9759060303862621
121,0.9759069674717706
122,0.9759069769654903
123,0.9759070092330995
124,0.9759070108523875
125,0.9759070191251078
126,0.9759070235809275
127,0.9759070928353134
128,0.9759071066585112
129,0.9759071077795737
130,0.9759071322623202
131,0.9759071343461372
132,0.9759071464167985
133,0.9759071466778022
134,0.975907152150097
135,0.9759071559194054
136,0.975907167418733
137,0.9759071891654499
138,0.9759071926514814
139,0.9759076653775892
140,0.9759076657021032
141,0.9759076662523496
142,0.9759076846067369
143,0.9759076884971208
144,0.975967383877846
145,0.9759673856430582
146,0.9759680997307864
147,0.9760014318065983
148,0.9760014458241868
149,0.976001449275864
150,0.9760014610246759
151,0.9760015426604666
152,0.9760015772282169
153,0.9760015876310316
154,0.9760017130144187
155,0.9760017217849173
156,0.976001872547549
157,0.976001893765399
158,0.9760019485913481
159,0.976001950081198
160,0.9760019504813853
161,0.9760019540099002
162,0.9760019563594162
163,0.9760030184653534
164,0.9760037456175462
165,0.9760037461443759
166,0.9760038005897393
167,0.9760038011359135
168,0.9760038049873165
169,0.9760043332058755
170,0.9760045162318676
171,0.9760045192294973
172,0.9760045212521696
173,0.976004549643321
174,0.9760045498748184
175,0.9760045511787148
176,0.9760045513738206
177,0.9760045516094703
178,0.9760045577729256
179,0.976004572236251
180,0.9760045817457543
181,0.9760045862327275
182,0.9760045966778196
183,0.976014215018224
184,0.9760142162492812
185,0.9760142177135437
186,0.9760669609442847
187,0.9760669674117441
188,0.9760669693400618
189,0.9760669730088675
190,0.9760669780221156
191,0.9760670006748214
192,0.9760670010785141
193,0.9760670109460965
194,0.9760670119953182
195,0.9760676679338323
196,0.9760676681265744
197,0.9760678890903409
198,0.9760679372776866
199,0.9760679438725266
200,0.9760679486891222
201,0.976067949893589
202,0.9760679502900466
203,0.9760679543127789
204,0.9760679563903008
205,0.9760679597011176
206,0.9760679597826666
207,0.9760679618121588
208,0.9760679651896912
209,0.9760679669440278
210,0.9761052128904771
211,0.9761052376027035
212,0.9761052507250219
213,0.9761054961583955
214,0.9761054978267562
215,0.9761055004221139
216,0.9761055012376391
217,0.9761055017155996
218,0.976105504342334
219,0.9761055049360706
220,0.9761055405845425
221,0.9761055406562769
222,0.9761055413062859
223,0.9761055414311279
224,0.9761055427698261
225,0.9761055448225814
226,0.97610554666133
227,0.9761055476551905
228,0.976105547664502
229,0.9761055488860491
230,0.9761055500347889
231,0.9761055502140815
232,0.9761059567683328
233,0.9761059571205017
234,0.9761059574581682
235,0.9761059596587801
236,0.9761059621487227
237,0.9761059681669091
238,0.9761059682816161
239,0.976105969097174
240,0.9761059731547848
241,0.9761059742597014
242,0.9761061591556357
243,0.9761061620140584
244,0.9761061623858704
245,0.9761061624564477
246,0.9761061710220471
247,0.9761062320938995
248,0.976106232587935
249,0.9761062340395246
250,0.9761062345959042
251,0.9761062346555918
252,0.9761062348722584
